Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
ECO238,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Charguia",133.5146,141.117,129.5075,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO239,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kairouan",91.605,96.669,94.6665,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO240,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Kairouan",94.5898,99.97,96.935,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO241,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Kairouan",88.7017,93.45,93.2616,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO242,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kairouan",102.7022,109.99,97.6536,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO243,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Djerba",93.03,104.3732,103.4634,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO244,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Djerba",97.5787,102.2867,99.9785,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO245,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Djerba",99.115,113.1722,104.6034,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO246,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Mahdia",107.125,121.32,110.33,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO247,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Mahdia",111.3389,127.09,117.5823,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO248,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Mahdia",103.9719,112.9439,105.0687,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO249,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Mahdia",121.53,131.665,123.725,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO250,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Jendouba",98.7914,105.2007,101.8,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO251,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Jendouba",91.945,94.4185,98.1655,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO252,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Jendouba",100.8475,105.33,101.49,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO253,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",97.315,104.37,98.34,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO254,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",101.235,111.7,103.1483,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO255,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Zaghouan",112.1,117.76,103.6417,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO256,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques du Kef",99.67,104.0147,100.0058,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO257,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques du Kef",101,106.88,101.61,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO258,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques du Kef",101.345,110.87,109.1935,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO259,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Siliana",94.5284,98.815,98.3972,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO260,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Siliana",96.03,101.125,99.09,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO261,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Siliana",88.8691,94.14,95.3701,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO262,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Siliana",98.47,105.1952,100.8016,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO263,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Sidi Bouzid",110.9125,116.5071,116.2181,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO264,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kébili",67.4098,73.9852,66.4618,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO265,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kébili",76.6799,78.7985,83.0334,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO266,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Kasserine",78.5299,87.9168,93.9227,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO267,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Kasserine",91.5955,100.5816,99.132,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO268,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kasserine",84.8282,95.315,91.9832,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO269,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Béja",105.9835,111.48,108.64,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO270,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Tozeur",83.1651,92.9699,91.6983,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO271,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Tataouine",74.5136,76.3985,84.3704,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO272,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Tataouine",79.9915,93.805,91.5533,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO273,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Médenine",72.4901,73.18,90.33,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO274,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Médenine",72.2867,90.4936,93.19,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO275,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Médenine",90.1,106.4971,93.8019,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO276,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Bizerte",110.2635,118.1013,111.1784,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO277,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Bizerte",111.325,120.0808,114.5489,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO278,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Bizerte",111.51,118.2029,109.6001,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO279,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Bizerte",119.82,129.505,116.785,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO280,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Kélibia",115.7633,123.7,94.9037,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO281,"Licence en Informatique de Gestion","Université de Monastir","Faculté des Sciences Économiques et de Gestion de Mahdia",130.9413,140.055,133.29,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO282,"Licence en Sciences Économiques","Université de Monastir","Faculté des Sciences Économiques et de Gestion de Mahdia",98.8733,102.03,103.32,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO283,"Licence en Sciences de Gestion","Université de Monastir","Faculté des Sciences Économiques et de Gestion de Mahdia",106.29,123.49,116.885,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO284,"Licence en Anglais","Université de Monastir","Institut Supérieur des Langues de Moknine",83.6501,87.6831,82.4403,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO285,"Licence en Français","Université de Monastir","Institut Supérieur des Langues de Moknine",81.1484,83.795,87.1134,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO286,"Licence en Espagnol","Université de Monastir","Institut Supérieur des Langues de Moknine",97.4038,90.9866,98.6844,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO287,"Licence en Italien","Université de Monastir","Institut Supérieur des Langues de Moknine",90.8682,110.3919,112.8743,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO288,"Licence en Allemand","Université de Monastir","Institut Supérieur des Langues de Moknine",89.4343,95.1908,81.71,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO289,"Licence en Traduction","Université de Monastir","Institut Supérieur des Langues de Moknine",79.1274,81.476,79.862,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO290,"Licence en Éducation et Enseignement","Université de Monastir","Institut Supérieur des Études Appliquées en Humanités de Mahdia",145.83,165.4,162.625,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO291,"Licence en Design de Produit","Université de Monastir","Institut Supérieur de la Mode de Monastir",91.1816,94.1958,83.9775,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO292,"Licence en Sciences de Gestion","Université de Monastir","Institut Supérieur de la Mode de Monastir",103.565,112.805,101.44,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO293,"Licence en Ingénierie Textile","Université de Monastir","Institut Supérieur de la Mode de Monastir",154.575,78.9366,85.3099,RIC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO294,"Licence en Informatique de Gestion","Université de Monastir","Institut Supérieur d'Informatique de Mahdia",136.695,145.625,137.825,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO295,"Licence en Design d'Espace","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",101.765,113.3,95.1435,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO296,"Licence en Design de Produit","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",85.8731,90.0268,77.2215,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO297,"Licence en Design d'Image","Université de Monastir","Institut Supérieur des Arts et Métiers de Mahdia",85.9549,89.335,74.035,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO298,"Licence en Arabe","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",78.5799,75.1135,84.1565,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO299,"Licence en Anglais","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",79.096,75.6081,66.2617,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO300,"Licence en Français","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",74.8916,95.235,68.4969,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO301,"Licence en Philosophie","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",83.5586,91.29,79.8215,ASE,"Très Faible",Déclin,Modéré,"Analyse sectorielle & OMQ"
ECO302,"Licence en Traduction","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",79.9131,88.2875,75.3922,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO303,"Licence en Archéologie","Université de Kairouan","Faculté des Lettres et des Sciences Humaines de Kairouan",81.1042,74.6002,67.2199,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
ECO304,"Licence en Informatique de Gestion","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",108.165,117.2025,106.255,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO305,"Licence en Sciences Économiques","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",86.1637,83.2716,90.88,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO306,"Licence en Sciences de Gestion","Université de Kairouan","Institut Supérieur d'Informatique et de Gestion de Kairouan",95.37,100.4249,97.2951,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO307,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",78.0985,83.6749,72.5052,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO308,"Licence en Design d'Espace","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",81.841,73.6468,77.2234,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO309,"Licence en Design de Produit","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",72.2351,77.5618,71.9667,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO310,"Licence en Design d'Image","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kairouan",74.9002,78.1916,69.6701,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO311,"Licence en Droit","Université de Kairouan","Institut Supérieur des Études Juridiques et Politiques de Kairouan",70.3585,72.0449,72.8103,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO312,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kasserine",88.8633,122.1941,77.1291,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO313,"Licence en Design d'Espace","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kasserine",74.3752,72.9585,70.735,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO314,"Licence en Design de Produit","Université de Kairouan","Institut Supérieur des Arts et Métiers de Kasserine",,91.8827,92.1683,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO315,"Licence en Anglais","Université de Kairouan","Institut Supérieur des Études Appliquées en Humanités de Sbeitla",77.5536,80.6201,72.3464,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO316,"Licence en Animation Touristique","Université de Kairouan","Institut Supérieur des Études Appliquées en Humanités de Sbeitla",90.0146,85.1185,87.9823,ECS,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO317,"Licence en Éducation et Enseignement","Université de Kairouan","Institut Supérieur des Études Appliquées en Humanités de Sbeitla",127.73,150.705,152.53,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO318,"Licence en Arts Plastiques","Université de Kairouan","Institut Supérieur des Arts et Métiers de Sidi Bouzid",,85.8375,83.2817,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO319,"Licence en Design d'Espace","Université de Kairouan","Institut Supérieur des Arts et Métiers de Sidi Bouzid",73.4749,71.5365,70.0566,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO320,"Licence en Design de Produit","Université de Kairouan","Institut Supérieur des Arts et Métiers de Sidi Bouzid",82.0244,87.915,85.41,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO321,"Licence en Design d'Image","Université de Kairouan","Institut Supérieur des Arts et Métiers de Sidi Bouzid",78.5332,89.3591,81.3075,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO322,"Licence en Arabe","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",87.0865,85.8718,75.4298,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO323,"Licence en Anglais","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",84.8,82.0247,79.6548,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO324,"Licence en Français","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",,94.2835,98.1316,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO325,"Licence en Sociologie","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Gafsa",74.1016,79.5235,76.6736,SIE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO326,"Licence en Informatique de Gestion","Université de Gafsa","Institut Supérieur d'Administration des Entreprises de Gafsa",96.84,103.98,99.7045,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
ECO327,"Licence en Sciences Économiques","Université de Gafsa","Institut Supérieur d'Administration des Entreprises de Gafsa",68.2118,71.9434,89.6449,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO328,"Licence en Sciences de Gestion","Université de Gafsa","Institut Supérieur d'Administration des Entreprises de Gafsa",83.3384,96.7334,95.9401,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO329,"Licence en Musique et Sciences Musicales","Université de Gafsa","Institut Supérieur des Arts et Métiers de Gafsa",,,78.0415,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
ECO330,"Licence en Design d'Espace","Université de Gafsa","Institut Supérieur des Arts et Métiers de Gafsa",74.6217,75.2799,70.7867,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO331,"Licence en Design de Produit","Université de Gafsa","Institut Supérieur des Arts et Métiers de Gafsa",70.9368,76.5051,78.2033,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO332,"Licence en Design d'Image","Université de Gafsa","Institut Supérieur des Arts et Métiers de Gafsa",79.865,81.1217,74.4583,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO333,"Licence en Français","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Tozeur",70.0583,88.745,90.8181,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
ECO334,"Licence en Éducation et Enseignement","Université de Gafsa","Institut Supérieur des Études Appliquées en Humanités de Tozeur",129.715,147.62,153.155,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO335,"Licence en Éducation et Enseignement","Université de Gafsa","Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa",128.12,149.35,153.575,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
ECO336,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de Gafsa","Institut Supérieur du Sport et de l'Éducation Physique de Gafsa",144.0113,148.565,150.1638,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
